ReturnID,OrderID,ReturnDate,ReturnReason,RefundAmount,RefundStatus
5966,32778,10/17/2022,Missing Parts,30329.56,Pending
5967,72287,7/28/2023,Product Not as Described,45633.74,Refunded
5968,56224,4/18/2023,Product Not as Described,20450.85,Refunded
5969,85513,4/9/2024,Defective Item,34791.92,Refunded
5970,26854,8/6/2023,Late Delivery,49746.97,Rejected
5971,37174,1/31/2025,Quality Issue,20300.34,Refunded
5972,21294,4/1/2022,Wrong Item Delivered,46848.61,Refunded
5973,21792,7/31/2022,Quality Issue,24817.24,Refunded
5974,41390,9/5/2022,Missing Parts,33933.45,Refunded
5975,73812,8/25/2022,Missing Parts,7666.08,Refunded
5976,46345,6/2/2022,Defective Item,33083.74,Refunded
5977,73094,3/7/2025,Size Issue,39306.42,Processed
5978,75255,3/2/2024,Missing Parts,10620.74,Pending
5979,26685,12/10/2025,Missing Parts,41469.15,Refunded
5980,13733,7/23/2025,Damaged Product,6916.29,Refunded
5981,3595,6/28/2025,Missing Parts,31761.5,Refunded
5982,32565,9/19/2023,Product Not as Described,1530.73,Refunded
5983,50308,11/1/2025,Size Issue,17432.47,Rejected
5984,12885,4/4/2023,Missing Parts,25252.11,Refunded
5985,5653,6/18/2025,Duplicate Order,27437.63,Refunded
5986,97731,10/24/2022,Missing Parts,30117.55,Rejected
5987,36634,12/1/2024,Size Issue,43588.77,Refunded
5988,3668,12/15/2023,Duplicate Order,27551.13,Refunded
5989,47107,5/11/2024,Quality Issue,6026.6,Refunded
5990,81717,6/7/2022,Quality Issue,39145.79,Pending
5991,83444,9/29/2025,Product Not as Described,30877.81,Refunded
5992,13187,7/19/2025,Missing Parts,29048.65,Refunded
5993,78817,9/18/2024,Wrong Item Delivered,47594.39,Refunded
5994,18019,9/28/2022,Damaged Product,36583.48,Refunded
5995,57828,1/18/2024,Damaged Product,20964.57,Pending
5996,82885,7/29/2023,Changed Mind,24983.61,Refunded
5997,58303,7/16/2022,Size Issue,30734.77,Pending
5998,64568,7/27/2025,Defective Item,47771.36,Refunded
5999,99059,6/12/2025,Changed Mind,2546.84,Pending
6000,70410,1/5/2024,Product Not as Described,26488,Refunded
6001,11139,5/16/2022,Size Issue,40420.46,Refunded
6002,64594,7/26/2023,Wrong Item Delivered,17927.95,Refunded
6003,25216,3/20/2026,Missing Parts,19028.33,Processed
6004,78556,7/18/2024,Wrong Item Delivered,40812.57,Refunded
6005,61598,6/1/2023,Missing Parts,19836.12,Refunded
6006,59515,2/13/2022,Damaged Product,18613.24,Pending
6007,1362,9/25/2023,Product Not as Described,4327.44,Refunded
6008,76092,7/14/2024,Quality Issue,26201.51,Refunded
6009,2846,10/18/2023,Size Issue,4592.05,Pending
6010,80299,12/26/2025,Damaged Product,10221.65,Pending
6011,17769,3/8/2023,Late Delivery,6122.04,Refunded
6012,56979,4/6/2023,Late Delivery,37241.19,Pending
6013,28961,11/1/2023,Missing Parts,11221.71,Pending
6014,18193,2/8/2025,Changed Mind,1988.82,Processed
6015,75059,11/7/2023,Missing Parts,12071.86,Refunded
6016,37699,9/13/2024,Damaged Product,2668.98,Refunded
6017,7609,2/16/2026,Missing Parts,41902.31,Pending
6018,17779,3/13/2025,Product Not as Described,20705.05,Rejected
6019,12898,6/21/2022,Damaged Product,4309.89,Processed
6020,11654,6/1/2022,Duplicate Order,39755.37,Refunded
6021,20727,4/13/2023,Late Delivery,3726.9,Refunded
6022,72584,11/5/2022,Missing Parts,15106.69,Refunded
6023,66572,4/4/2025,Duplicate Order,3360.92,Refunded
6024,14976,2/4/2025,Damaged Product,21096.37,Refunded
6025,51313,4/4/2025,Product Not as Described,37320.66,Processed
6026,5208,4/30/2024,Changed Mind,11653.33,Refunded
6027,97498,8/14/2023,Duplicate Order,34142.67,Refunded
6028,19938,5/3/2026,Late Delivery,45067.9,Refunded
6029,1091,2/27/2023,Product Not as Described,17516.71,Refunded
6030,94976,9/18/2023,Late Delivery,15445.94,Refunded
6031,41493,7/19/2022,Size Issue,3663.13,Refunded
6032,72177,12/29/2022,Defective Item,14963.09,Refunded
6033,13425,8/27/2022,Quality Issue,7835.86,Refunded
6034,70157,6/23/2023,Wrong Item Delivered,41684.82,Pending
6035,90937,11/10/2025,Product Not as Described,31630.12,Refunded
6036,17343,6/4/2023,Late Delivery,46083.12,Refunded
6037,89585,2/19/2022,Quality Issue,17344.18,Refunded
6038,70777,6/7/2023,Wrong Item Delivered,39242.71,Refunded
6039,51011,9/30/2025,Quality Issue,23920.1,Pending
6040,10446,3/12/2024,Late Delivery,34847.48,Pending
6041,70638,7/27/2024,Changed Mind,32926.71,Refunded
6042,1334,4/1/2025,Quality Issue,16183.94,Refunded
6043,95113,6/3/2024,Size Issue,9919.97,Pending
6044,37577,6/21/2024,Changed Mind,12993.01,Refunded
6045,33725,8/29/2022,Late Delivery,19873.32,Refunded
6046,9389,6/2/2025,Quality Issue,15781.18,Refunded
6047,13417,5/18/2023,Defective Item,37656.11,Refunded
6048,59805,12/19/2024,Wrong Item Delivered,30789.12,Refunded
6049,57007,11/12/2023,Product Not as Described,8517.95,Refunded
6050,10052,2/26/2025,Duplicate Order,8022.54,Refunded
6051,47832,3/1/2025,Changed Mind,30389.95,Refunded
6052,56398,5/1/2024,Quality Issue,27716,Refunded
6053,82055,2/14/2022,Missing Parts,19280.6,Refunded
6054,27057,6/17/2023,Size Issue,42023.58,Refunded
6055,58472,1/24/2025,Missing Parts,33257.04,Refunded
6056,46576,2/2/2024,Quality Issue,21164.53,Refunded
6057,51070,1/15/2023,Duplicate Order,45738.88,Refunded
6058,58363,3/28/2024,Size Issue,21471.16,Refunded
6059,38618,11/26/2025,Quality Issue,22780.26,Refunded
6060,95864,12/27/2025,Product Not as Described,13404.72,Refunded
6061,88387,5/22/2022,Duplicate Order,23862,Refunded
6062,22001,3/31/2024,Size Issue,26893.32,Refunded
6063,60788,2/23/2022,Missing Parts,11161.76,Pending
6064,10115,4/7/2026,Damaged Product,9056.65,Refunded
6065,23353,3/13/2022,Duplicate Order,17372.34,Refunded
6066,63108,12/1/2024,Quality Issue,29895.23,Refunded
6067,69557,6/7/2025,Defective Item,13665.69,Refunded
6068,46922,6/11/2023,Changed Mind,926.61,Refunded
6069,21343,5/21/2022,Wrong Item Delivered,6112.49,Pending
6070,74424,7/2/2022,Quality Issue,37358.42,Rejected
6071,26887,4/6/2024,Wrong Item Delivered,41063.36,Refunded
6072,98582,7/25/2025,Defective Item,11636.5,Rejected
6073,30615,3/31/2025,Defective Item,17201.9,Refunded
6074,808,10/17/2025,Duplicate Order,48079.16,Refunded
6075,4002,4/17/2025,Wrong Item Delivered,48912.29,Pending
6076,12413,1/17/2025,Quality Issue,35086.03,Refunded
6077,86291,9/2/2024,Quality Issue,38653.12,Pending
6078,57575,5/1/2023,Missing Parts,2459.26,Refunded
6079,83374,12/21/2025,Wrong Item Delivered,779.44,Rejected
6080,70071,7/30/2022,Wrong Item Delivered,9620.47,Refunded
6081,75089,5/17/2023,Damaged Product,26930.53,Pending
6082,61985,3/31/2025,Late Delivery,5010.88,Refunded
6083,61932,3/23/2026,Missing Parts,47467.03,Refunded
6084,10934,4/13/2026,Duplicate Order,24600.02,Rejected
6085,99340,10/10/2024,Changed Mind,6590.14,Refunded
6086,28274,1/11/2023,Wrong Item Delivered,21545.8,Processed
6087,67688,3/11/2022,Size Issue,5704.09,Refunded
6088,27867,11/12/2024,Missing Parts,44116.19,Refunded
6089,82929,10/12/2025,Missing Parts,20810.86,Refunded
6090,74880,4/30/2025,Size Issue,19896.87,Refunded
6091,52438,4/14/2025,Missing Parts,16487.02,Refunded
6092,78835,7/18/2025,Damaged Product,14166.77,Refunded
6093,25038,3/29/2022,Missing Parts,38133.35,Pending
6094,98289,7/30/2025,Quality Issue,28084.13,Processed
6095,64890,7/19/2025,Wrong Item Delivered,24809.89,Processed
6096,48359,7/11/2024,Damaged Product,4770.32,Refunded
6097,45401,7/13/2022,Missing Parts,27597.22,Refunded
6098,61054,9/21/2025,Missing Parts,46918.4,Refunded
6099,66652,10/29/2025,Wrong Item Delivered,2157.23,Refunded
6100,75503,12/18/2023,Product Not as Described,18901.57,Refunded
6101,39846,5/4/2025,Defective Item,14323.45,Refunded
6102,97951,5/13/2026,Defective Item,15142.51,Pending
6103,923,4/20/2024,Changed Mind,46735.46,Refunded
6104,34609,10/2/2025,Late Delivery,40151.74,Refunded
6105,87721,10/20/2024,Wrong Item Delivered,23808.98,Refunded
6106,17094,12/16/2023,Duplicate Order,48680.64,Refunded
6107,83969,12/25/2023,Late Delivery,41456.8,Refunded
6108,29513,3/31/2023,Product Not as Described,20200.95,Refunded
6109,68611,1/30/2024,Quality Issue,10864.33,Pending
6110,11951,8/18/2024,Product Not as Described,35373.81,Refunded
6111,42430,6/22/2023,Product Not as Described,32521.4,Pending
6112,55500,7/4/2023,Product Not as Described,39640.95,Refunded
6113,3106,5/14/2026,Late Delivery,22856.29,Pending
6114,95272,10/16/2023,Damaged Product,37099.7,Refunded
6115,49935,11/8/2022,Quality Issue,35004.33,Refunded
6116,43097,4/14/2024,Duplicate Order,26959.35,Refunded
6117,23593,2/12/2023,Defective Item,34656.59,Pending
6118,2313,10/5/2024,Damaged Product,24321.13,Refunded
6119,2841,4/2/2023,Wrong Item Delivered,3974.73,Refunded
6120,27233,5/11/2025,Duplicate Order,41410.41,Processed
6121,93737,7/8/2025,Damaged Product,12150.61,Pending
6122,1683,9/7/2023,Duplicate Order,48649.2,Refunded
6123,46037,1/3/2026,Changed Mind,28622.28,Refunded
6124,26892,7/26/2025,Defective Item,10204.6,Refunded
6125,60316,6/15/2023,Quality Issue,40317.08,Refunded
6126,36,3/28/2025,Size Issue,7823.52,Pending
6127,8976,8/26/2023,Late Delivery,17490.02,Rejected
6128,68126,11/1/2022,Missing Parts,16538.01,Refunded
6129,48727,4/24/2026,Quality Issue,18028.28,Pending
6130,74527,11/7/2025,Quality Issue,25157.05,Rejected
6131,73644,10/10/2022,Size Issue,9815.85,Pending
6132,7886,4/22/2023,Duplicate Order,36541.74,Refunded
6133,63138,8/3/2024,Missing Parts,23183.27,Pending
6134,26971,2/11/2024,Missing Parts,10618.08,Refunded
6135,48652,10/11/2024,Defective Item,47894.53,Refunded
6136,96993,4/19/2022,Size Issue,12241.93,Rejected
6137,53946,11/15/2024,Missing Parts,32436.78,Refunded
6138,59832,2/1/2024,Damaged Product,23509.15,Refunded
6139,99550,6/18/2025,Changed Mind,12916.96,Refunded
6140,98369,8/6/2024,Late Delivery,36591.55,Refunded
6141,99444,9/15/2024,Wrong Item Delivered,35663.63,Processed
6142,16867,12/31/2025,Damaged Product,4630.3,Refunded
6143,32099,10/30/2023,Size Issue,36763.89,Refunded
6144,20655,12/14/2024,Damaged Product,38540.3,Refunded
6145,38734,3/15/2022,Duplicate Order,47611.4,Rejected
6146,18142,6/10/2022,Size Issue,11951.26,Refunded
6147,74360,9/1/2024,Quality Issue,18663.24,Pending
6148,71239,10/7/2022,Missing Parts,38112.81,Refunded
6149,8385,8/18/2022,Defective Item,13265.18,Refunded
6150,76285,5/10/2025,Changed Mind,601.71,Pending
6151,79238,1/7/2025,Changed Mind,26659.28,Refunded
6152,5942,7/27/2024,Missing Parts,47273.44,Refunded
6153,54713,8/2/2025,Wrong Item Delivered,45896.27,Refunded
6154,98018,11/1/2024,Missing Parts,24385.24,Refunded
6155,51180,7/30/2024,Defective Item,33277.6,Refunded
6156,38133,6/2/2025,Changed Mind,6233.77,Refunded
6157,77589,6/23/2025,Changed Mind,15378.89,Refunded
6158,40752,9/30/2024,Quality Issue,34949.99,Refunded
6159,4648,10/24/2023,Duplicate Order,47499.51,Pending
6160,18311,12/21/2023,Changed Mind,16892.05,Refunded
6161,71646,8/23/2024,Size Issue,21022.05,Refunded
6162,37569,8/13/2025,Duplicate Order,302.69,Pending
6163,88979,10/29/2025,Product Not as Described,3613.2,Pending
6164,50850,1/3/2026,Quality Issue,49042.43,Refunded
6165,80733,11/18/2023,Damaged Product,45964.59,Refunded
6166,43947,6/2/2025,Damaged Product,38070.25,Refunded
6167,67313,1/30/2025,Product Not as Described,847.52,Refunded
6168,66115,1/31/2023,Damaged Product,7594.01,Pending
6169,55449,1/4/2025,Quality Issue,12922.74,Pending
6170,79325,6/16/2022,Quality Issue,10473.46,Refunded
6171,54728,12/18/2023,Changed Mind,23164.64,Pending
6172,67503,6/29/2023,Product Not as Described,34782.29,Processed
6173,87019,1/26/2024,Changed Mind,27036.99,Refunded
6174,60613,10/30/2023,Wrong Item Delivered,17397.79,Pending
6175,75487,5/29/2025,Missing Parts,33118.47,Processed
6176,64742,10/21/2023,Damaged Product,25208.46,Refunded
6177,67355,12/2/2022,Wrong Item Delivered,23517.86,Rejected
6178,42805,9/30/2022,Product Not as Described,9141.97,Refunded
6179,86914,8/8/2025,Wrong Item Delivered,11957.67,Refunded
6180,59474,9/14/2024,Product Not as Described,2103.93,Refunded
6181,61938,1/16/2024,Duplicate Order,42601.84,Refunded
6182,14945,10/14/2022,Missing Parts,42430.42,Refunded
6183,14822,1/25/2024,Size Issue,10252.01,Pending
6184,63246,1/19/2024,Late Delivery,3731.63,Refunded
6185,78420,6/18/2023,Defective Item,26405.09,Refunded
6186,51367,12/9/2025,Duplicate Order,47272.4,Rejected
6187,63745,5/21/2025,Size Issue,6719.84,Refunded
6188,79283,2/12/2024,Wrong Item Delivered,33415.29,Refunded
6189,17074,10/13/2022,Quality Issue,39778.5,Refunded
6190,45151,2/3/2022,Wrong Item Delivered,46019.15,Refunded
6191,67,5/17/2026,Missing Parts,11617.2,Pending
6192,49509,11/11/2022,Wrong Item Delivered,47094.76,Refunded
6193,66694,4/25/2022,Wrong Item Delivered,35127.86,Pending
6194,14898,5/8/2026,Defective Item,35288.53,Refunded
6195,13548,7/6/2022,Damaged Product,3794.81,Refunded
6196,76709,3/10/2022,Late Delivery,39424.65,Refunded
6197,70473,9/30/2023,Late Delivery,6247.33,Refunded
6198,19079,10/3/2025,Duplicate Order,22657.33,Refunded
6199,13730,8/26/2023,Late Delivery,1304.11,Pending
6200,40769,9/16/2025,Damaged Product,25895.79,Refunded
6201,53610,4/20/2024,Duplicate Order,32235,Rejected
6202,87465,12/22/2024,Wrong Item Delivered,41668.69,Refunded
6203,99373,11/10/2023,Changed Mind,21842.56,Refunded
6204,94555,4/1/2024,Wrong Item Delivered,3730.56,Refunded
6205,92756,11/28/2022,Changed Mind,42301.59,Refunded
6206,78409,5/1/2022,Product Not as Described,11407.72,Refunded
6207,56649,8/4/2022,Changed Mind,14634.25,Processed
6208,8646,5/18/2026,Product Not as Described,3518.97,Refunded
6209,83987,1/26/2026,Missing Parts,1278.41,Refunded
6210,30676,12/4/2025,Wrong Item Delivered,42446.07,Processed
6211,7289,3/19/2024,Product Not as Described,18709.25,Refunded
6212,4386,4/23/2023,Damaged Product,14549.05,Refunded
6213,36946,11/3/2022,Quality Issue,4890.45,Refunded
6214,73549,12/18/2022,Damaged Product,25729.15,Refunded
6215,42783,6/14/2025,Missing Parts,39481.93,Refunded
6216,69349,3/23/2024,Size Issue,46666.48,Rejected
6217,47201,4/4/2026,Size Issue,41879.01,Refunded
6218,56472,4/12/2026,Damaged Product,36124.13,Rejected
6219,64331,7/18/2024,Damaged Product,1457.01,Refunded
6220,36953,1/7/2025,Product Not as Described,25526.48,Refunded
6221,44462,5/31/2022,Changed Mind,18147.24,Refunded
6222,28287,1/7/2024,Damaged Product,8244.27,Processed
6223,19337,6/29/2023,Missing Parts,9629.31,Refunded
6224,60261,8/16/2023,Size Issue,43952.42,Pending
6225,24647,11/15/2025,Damaged Product,37719.97,Refunded
6226,26475,6/27/2025,Duplicate Order,26824.79,Refunded
6227,7553,6/2/2022,Damaged Product,48681.19,Pending
6228,97439,9/18/2022,Duplicate Order,34315.49,Refunded
6229,26446,10/14/2022,Duplicate Order,31777.68,Refunded
6230,77915,11/14/2022,Wrong Item Delivered,13475.32,Rejected
6231,83941,4/25/2024,Defective Item,6604.57,Refunded
6232,15140,12/23/2024,Missing Parts,33996.76,Refunded
6233,34733,7/27/2023,Duplicate Order,22422.57,Refunded
6234,47723,1/4/2025,Defective Item,45485.59,Refunded
6235,23937,3/17/2022,Wrong Item Delivered,3311.14,Refunded
6236,62858,6/15/2022,Quality Issue,20836.51,Refunded
6237,83360,1/24/2023,Defective Item,15909.02,Processed
6238,6693,6/18/2024,Size Issue,23797.11,Pending
6239,62962,12/2/2023,Changed Mind,361.63,Pending
6240,83246,9/15/2025,Duplicate Order,18064.11,Refunded
6241,78651,8/18/2022,Quality Issue,28112.85,Pending
6242,2510,1/12/2025,Missing Parts,5350.64,Refunded
6243,53977,3/20/2023,Product Not as Described,30442.06,Refunded
6244,2700,11/17/2025,Damaged Product,9278.83,Refunded
6245,23634,8/24/2022,Product Not as Described,31974.23,Refunded
6246,27481,7/23/2024,Missing Parts,13646.44,Refunded
6247,11338,9/21/2023,Missing Parts,24004.9,Refunded
6248,76389,7/14/2023,Wrong Item Delivered,46949.64,Refunded
6249,82039,7/20/2023,Quality Issue,5227.73,Refunded
6250,77703,3/24/2023,Wrong Item Delivered,21017.24,Refunded
6251,85547,9/16/2025,Missing Parts,14452.3,Refunded
6252,47922,7/13/2025,Quality Issue,22909.61,Processed
6253,80264,7/5/2025,Defective Item,14582.3,Refunded
6254,38985,5/31/2025,Quality Issue,12110.62,Refunded
6255,15766,10/5/2023,Missing Parts,28600.26,Refunded
6256,23466,1/17/2023,Wrong Item Delivered,47005.62,Refunded
6257,78910,9/14/2022,Duplicate Order,24111.13,Refunded
6258,75535,6/3/2022,Quality Issue,34986.81,Refunded
6259,45980,12/6/2023,Missing Parts,11016.52,Pending
6260,86534,11/30/2025,Size Issue,5818.09,Refunded
6261,65731,10/24/2024,Quality Issue,30009.28,Refunded
6262,94735,1/9/2026,Defective Item,35320.98,Refunded
6263,77020,9/21/2024,Quality Issue,23154.81,Refunded
6264,78457,5/10/2024,Size Issue,47320.8,Refunded
6265,66840,7/3/2022,Missing Parts,22781.43,Refunded
6266,4890,6/9/2023,Late Delivery,39611.77,Refunded
6267,21533,8/30/2022,Damaged Product,16736.75,Rejected
6268,51167,3/25/2023,Duplicate Order,33075.37,Refunded
6269,45871,1/7/2025,Wrong Item Delivered,2123.35,Refunded
6270,95942,11/23/2023,Duplicate Order,48193.68,Refunded
6271,52971,5/3/2026,Quality Issue,26451.67,Refunded
6272,42934,6/3/2023,Changed Mind,40815.09,Refunded
6273,67989,6/18/2024,Changed Mind,42222.44,Processed
6274,10592,9/21/2023,Missing Parts,38175.7,Refunded
6275,27139,2/28/2023,Quality Issue,30491.69,Refunded
6276,86428,10/31/2023,Late Delivery,14324.33,Refunded
6277,42658,9/4/2025,Product Not as Described,637.31,Refunded
6278,76233,2/19/2024,Missing Parts,20594.6,Refunded
6279,12772,8/15/2025,Wrong Item Delivered,14698.6,Refunded
6280,2007,11/2/2023,Quality Issue,12921.67,Refunded
6281,31054,9/7/2024,Quality Issue,35761.72,Refunded
6282,1797,11/8/2023,Missing Parts,11425.42,Refunded
6283,90392,4/23/2022,Duplicate Order,42291.63,Pending
6284,51355,8/15/2025,Changed Mind,13846.79,Processed
6285,69236,12/2/2025,Defective Item,26793.43,Refunded
6286,90182,5/29/2024,Quality Issue,5475.08,Pending
6287,62273,10/20/2024,Damaged Product,4498.34,Pending
6288,18139,7/2/2024,Wrong Item Delivered,8630.07,Refunded
6289,69709,8/3/2023,Wrong Item Delivered,31609.84,Refunded
6290,95660,2/20/2026,Product Not as Described,1011.57,Refunded
6291,79091,1/26/2026,Changed Mind,46554.49,Refunded
6292,18277,5/23/2024,Quality Issue,34773.19,Pending
6293,26160,5/21/2024,Size Issue,6405.01,Refunded
6294,84794,11/1/2025,Damaged Product,11483.67,Refunded
6295,48439,8/14/2023,Wrong Item Delivered,13649.81,Pending
6296,74836,11/7/2024,Defective Item,49627.8,Refunded
6297,84747,7/14/2025,Late Delivery,18281.4,Refunded
6298,99694,9/6/2024,Wrong Item Delivered,14466.89,Refunded
6299,4144,11/2/2022,Duplicate Order,21918.09,Refunded
6300,22202,7/7/2023,Wrong Item Delivered,37255.44,Pending
6301,9776,2/5/2022,Missing Parts,18951.39,Refunded
6302,65442,3/30/2022,Damaged Product,49477.74,Refunded
6303,95239,7/22/2023,Duplicate Order,18910.46,Refunded
6304,86831,6/29/2022,Missing Parts,10656.58,Pending
6305,57369,3/4/2026,Defective Item,43703.51,Rejected
6306,54164,2/17/2023,Late Delivery,7131.92,Pending
6307,67286,1/16/2026,Product Not as Described,41984.11,Rejected
6308,68239,12/24/2022,Size Issue,37829.97,Refunded
6309,81766,11/22/2025,Product Not as Described,37056.53,Refunded
6310,27584,3/26/2024,Wrong Item Delivered,37938.39,Refunded
6311,2308,6/30/2023,Wrong Item Delivered,29293.3,Refunded
6312,52435,7/15/2024,Late Delivery,30360.53,Refunded
6313,43754,9/21/2023,Missing Parts,36975.34,Refunded
6314,46120,6/13/2022,Late Delivery,8567.29,Refunded
6315,72856,7/8/2025,Size Issue,45658.71,Refunded
6316,298,5/7/2022,Changed Mind,46816.67,Pending
6317,17518,5/29/2024,Product Not as Described,393.88,Refunded
