ProductID,ProductCode,ProductName,CategoryID,BrandID,SupplierID,CostPrice,SellingPrice,StockQuantity,ReorderLevel,Weight,Color,WarrantyMonths,LaunchDate,ProductStatus
2865,PRD002865,Ultra Mouse 2865,22,67,211,32055.75,41763.71,350,50,7.13,White,6,4/3/2026,Active
2866,PRD002866,Essential Printer 2866,24,60,261,7821.29,10907.64,100,30,6.5,Blue,24,7/14/2022,Active
2867,PRD002867,Pro Book 2867,24,57,170,21100.5,28805.85,439,30,23.68,Red,6,1/25/2025,Active
2868,PRD002868,Pro Sofa 2868,21,101,260,14789.43,21469.7,90,30,15.83,Red,6,10/5/2023,Active
2869,PRD002869,Wireless T-Shirt 2869,9,77,82,35297.53,46397.17,347,30,5.85,Green,36,5/3/2021,Active
2870,PRD002870,Elite SSD 2870,13,87,131,8074.18,11467.81,84,10,6.98,Black,36,1/14/2022,Active
2871,PRD002871,Smart Keyboard 2871,23,64,250,8517.57,11557.62,142,10,15.21,Green,36,6/2/2025,Active
2872,PRD002872,Smart Helmet 2872,10,1,29,13889.24,19740.65,217,30,0.2,Gray,6,6/27/2026,Active
2873,PRD002873,Wireless Helmet 2873,12,62,284,11781.18,16065.31,217,20,0.6,Silver,24,9/16/2025,Active
2874,PRD002874,Compact Helmet 2874,5,88,25,4187.62,5655.16,101,10,23.06,Red,12,9/12/2023,Active
2875,PRD002875,Advanced Laptop 2875,13,11,259,15714.88,24345.01,363,20,24.48,Silver,6,6/21/2021,Active
2876,PRD002876,Wireless Tablet 2876,24,4,77,11219.03,14293.94,373,20,22.6,Silver,6,1/28/2024,Active
2877,PRD002877,Ultra Blender 2877,10,66,30,2387.13,3585.46,42,20,15.83,Black,24,5/13/2026,Active
2878,PRD002878,Essential Helmet 2878,21,58,82,37242.29,49829.91,231,30,3.18,Silver,36,10/27/2023,Active
2879,PRD002879,Classic Bag 2879,25,73,56,12545.52,15007.55,256,30,18.42,Silver,24,6/14/2025,Active
2880,PRD002880,Mini Laptop 2880,14,81,208,21766.78,25127.47,85,10,5.93,Black,6,9/26/2024,Active
2881,PRD002881,Portable Vacuum 2881,9,43,182,40283.8,60829.08,362,10,19.7,Gray,36,3/16/2024,Active
2882,PRD002882,Premium Toy 2882,19,40,254,5901.46,7022.08,299,30,1.04,Black,12,7/5/2024,Active
2883,PRD002883,Classic Fan 2883,24,22,226,27186.66,42761.63,418,10,5.96,Silver,36,10/1/2024,Active
2884,PRD002884,Ultra Jeans 2884,23,13,78,23716.42,32566.74,500,50,10.81,White,6,10/23/2025,Active
2885,PRD002885,Premium Phone 2885,17,18,40,29234.1,35853.3,200,10,4.47,Gray,12,11/4/2022,Active
2886,PRD002886,Wireless Book 2886,15,14,4,6725.31,10103.85,309,30,7.18,Green,36,10/23/2021,Active
2887,PRD002887,Smart SSD 2887,3,6,35,33005.21,46351.86,332,50,0.71,Black,12,9/25/2024,Active
2888,PRD002888,Elite Monitor 2888,21,93,147,352.84,483.88,290,10,12.44,Blue,36,6/2/2021,Active
2889,PRD002889,Digital Watch 2889,17,96,292,37113.6,49610.33,371,20,2.82,Red,36,4/18/2026,Active
2890,PRD002890,Compact Toy 2890,15,79,27,33821.77,49018.16,34,30,14.43,Red,36,3/12/2026,Active
2891,PRD002891,Luxury Router 2891,25,24,232,30250.46,39184.72,35,10,11.88,Black,12,4/3/2021,Active
2892,PRD002892,Advanced Mouse 2892,16,33,269,30008.46,41261.79,115,20,12.17,Blue,6,5/24/2023,Active
2893,PRD002893,Classic Printer 2893,8,99,69,42895.59,51228.36,197,20,5.92,Gray,24,12/19/2026,Active
2894,PRD002894,Elite Shoes 2894,1,6,218,15281.68,17724.15,58,10,0.28,Blue,24,4/10/2026,Active
2895,PRD002895,Compact Blender 2895,23,13,83,6379.43,7518.7,254,30,19.18,White,36,7/19/2024,Active
2896,PRD002896,Digital Keyboard 2896,17,2,212,2439.4,3799.95,363,10,6.88,Silver,36,6/15/2023,Active
2897,PRD002897,Portable SSD 2897,8,101,10,48370.93,73298.77,393,20,21.71,Blue,36,8/13/2023,Active
2898,PRD002898,Luxury Helmet 2898,11,65,35,38624.78,46668.97,276,10,9.76,Green,24,9/19/2023,Active
2899,PRD002899,Pro Phone 2899,4,57,169,32024.56,37226.6,451,10,6.94,Black,6,6/22/2024,Active
2900,PRD002900,Compact Desk 2900,12,18,251,42033.37,63209.54,241,50,8.27,Silver,36,2/27/2025,Active
2901,PRD002901,Essential Backpack 2901,12,94,248,28417.98,35476.64,115,10,22.55,Silver,36,12/6/2024,Active
2902,PRD002902,Smart T-Shirt 2902,18,96,116,1123.14,1412.1,467,20,20.32,Gray,24,7/25/2023,Active
2903,PRD002903,Luxury Desk 2903,21,15,235,38799.15,51321.74,243,50,9.51,White,24,4/6/2026,Active
2904,PRD002904,Eco Router 2904,8,93,170,20118.69,27930.46,55,20,16.68,Blue,36,4/19/2023,Active
2905,PRD002905,Premium Mouse 2905,2,11,273,12312.32,16610.52,124,20,18.06,Silver,6,9/21/2026,Active
2906,PRD002906,Classic Sofa 2906,16,1,46,37906.81,51446.35,476,30,22.79,Gray,6,10/5/2025,Active
2907,PRD002907,Advanced Speaker 2907,21,96,206,26113.81,32700.75,370,10,22.09,Red,24,5/10/2026,Active
2908,PRD002908,Mini SSD 2908,6,2,293,44958.93,71768.43,172,50,23.69,Blue,6,11/20/2025,Active
2909,PRD002909,Eco Watch 2909,19,7,272,18178.97,28489.02,172,50,15.42,Blue,24,6/11/2026,Active
2910,PRD002910,Digital Printer 2910,11,40,183,21272.22,32232.82,229,50,1.17,Gray,6,11/15/2025,Active
2911,PRD002911,Eco Bag 2911,19,12,236,42008.71,53502.7,227,20,14.26,Red,6,8/20/2023,Active
2912,PRD002912,Digital Desk 2912,23,52,34,33001.07,50041.14,324,20,13,Silver,24,8/20/2022,Active
2913,PRD002913,Essential Monitor 2913,20,46,274,9021.56,14198.56,389,30,4.97,White,36,12/26/2026,Active
2914,PRD002914,Advanced Blender 2914,21,6,276,2035.07,2456.51,156,20,4.2,White,6,3/5/2024,Active
2915,PRD002915,Smart Mouse 2915,12,39,294,5870.48,8806.52,213,10,5.71,Green,6,12/20/2025,Active
2916,PRD002916,Portable Headphones 2916,11,72,188,11008.34,13988.2,103,20,9.6,Silver,6,6/4/2021,Active
2917,PRD002917,Digital Watch 2917,16,24,135,27608.47,36424.97,302,50,9.4,Silver,36,8/23/2025,Active
2918,PRD002918,Eco Backpack 2918,14,65,12,23073.67,35911.46,387,10,21.83,Red,6,3/16/2025,Active
2919,PRD002919,Mini Sofa 2919,13,14,40,9836.43,14011.54,438,10,9.76,Blue,6,11/28/2022,Active
2920,PRD002920,Premium T-Shirt 2920,20,29,169,46508.72,68676.72,215,20,24.51,Green,36,8/10/2021,Active
2921,PRD002921,Wireless Keyboard 2921,22,18,192,23365.59,36871.05,118,30,2.18,White,12,6/21/2025,Active
2922,PRD002922,Pro Speaker 2922,4,73,265,47459.04,58209.2,410,20,5.52,Green,24,2/23/2022,Active
2923,PRD002923,Essential Fan 2923,18,13,2,34684.14,51569.95,22,30,15.86,Black,36,1/6/2021,Active
2924,PRD002924,Compact Fan 2924,5,3,48,7500.42,10162.51,272,20,19.75,Green,12,2/5/2021,Active
2925,PRD002925,Premium Bottle 2925,20,99,28,45678.72,69996.7,41,10,0.62,Red,12,4/20/2026,Active
2926,PRD002926,Pro T-Shirt 2926,18,19,63,32458.86,47118.34,366,50,22.65,Black,24,11/4/2026,Active
2927,PRD002927,Premium Camera 2927,11,42,294,38770.74,47108.41,66,20,15.82,Red,36,1/25/2025,Active
2928,PRD002928,Wireless Mouse 2928,9,91,113,14415.09,20388.27,249,10,20.95,Gray,12,9/14/2025,Active
2929,PRD002929,Ultra Sofa 2929,21,28,100,6224.36,7968.98,275,50,2.16,Green,24,8/16/2026,Active
2930,PRD002930,Smart Speaker 2930,10,44,160,18460.61,24292.46,390,20,18.27,Black,6,8/1/2024,Active
2931,PRD002931,Compact Keyboard 2931,11,3,70,25450.88,32101.5,326,10,2.71,Gray,36,5/21/2026,Active
2932,PRD002932,Mini Mixer 2932,21,80,207,1258.7,1587.7,79,50,20.2,Gray,6,12/28/2023,Active
2933,PRD002933,Smart Phone 2933,4,32,99,19116.39,30313.26,336,50,2.83,Gray,36,9/23/2026,Active
2934,PRD002934,Pro Sofa 2934,12,54,216,6183.06,9103.04,195,30,21.98,Green,36,8/12/2022,Active
2935,PRD002935,Digital Book 2935,9,58,239,11304.69,13182.73,105,50,24.96,Blue,24,6/20/2023,Active
2936,PRD002936,Pro Camera 2936,4,26,152,23552.07,30420.6,275,50,18.97,Red,24,10/8/2021,Active
2937,PRD002937,Eco Desk 2937,13,84,271,48875.9,69736.07,116,10,18.75,Green,6,3/15/2022,Active
2938,PRD002938,Premium Helmet 2938,17,46,35,14453.33,22166.29,339,50,13.02,Gray,6,6/19/2023,Active
2939,PRD002939,Eco Router 2939,7,35,179,33375.79,45845.13,488,20,23.47,White,36,12/28/2024,Active
2940,PRD002940,Eco Bag 2940,15,97,30,40172.24,50543.22,300,10,5.88,Blue,24,6/11/2024,Active
2941,PRD002941,Luxury Camera 2941,6,11,148,12918.11,18114.12,220,30,13.2,White,36,1/16/2024,Active
2942,PRD002942,Portable Watch 2942,9,66,97,3671.79,5301.46,141,10,23.33,Gray,6,12/18/2024,Active
2943,PRD002943,Pro Helmet 2943,19,26,172,48174.21,55840.28,56,30,7.78,Gray,12,6/24/2023,Active
2944,PRD002944,Compact T-Shirt 2944,6,101,283,290.76,379.23,417,10,14.06,Blue,36,2/17/2022,Active
2945,PRD002945,Mini Fan 2945,13,35,201,24093.51,30890.96,231,30,22.42,White,6,6/23/2021,Active
2946,PRD002946,Elite Camera 2946,22,38,108,18334.77,22653.84,258,10,18,Gray,12,10/16/2022,Active
2947,PRD002947,Max Camera 2947,15,8,283,33345.8,47929.33,272,50,18.74,Black,12,4/10/2026,Active
2948,PRD002948,Max Keyboard 2948,19,19,154,3284.36,4630.59,79,10,22.62,Black,12,4/10/2023,Active
2949,PRD002949,Portable Book 2949,3,47,61,1068.77,1584.71,269,10,10.64,White,36,2/25/2021,Active
2950,PRD002950,Premium Book 2950,19,22,264,49543.06,66811.09,257,10,2.69,Blue,6,10/14/2026,Active
2951,PRD002951,Portable Phone 2951,13,35,115,18775.57,27198.4,477,50,11.48,White,12,3/17/2021,Active
2952,PRD002952,Ultra Helmet 2952,8,95,47,7788.85,9660.15,374,10,8.52,Black,12,11/12/2021,Active
2953,PRD002953,Eco Bottle 2953,9,81,154,1323.7,1632.81,383,20,11.77,Green,24,9/11/2021,Active
2954,PRD002954,Eco Toy 2954,1,56,267,26731.22,39038.67,422,10,7.51,Green,6,1/4/2025,Active
2955,PRD002955,Eco SSD 2955,3,26,37,23788.17,29345.59,166,50,5.48,Gray,6,2/28/2022,Active
2956,PRD002956,Mini Book 2956,2,47,16,23506.86,33926.24,106,50,21.89,Red,6,5/9/2023,Active
2957,PRD002957,Eco Keyboard 2957,21,17,109,39392.54,60093.19,113,30,11.21,White,12,11/15/2024,Active
2958,PRD002958,Essential Printer 2958,22,49,152,22584.15,32878.5,174,20,8.11,Blue,6,10/11/2024,Active
2959,PRD002959,Eco Blender 2959,3,14,287,42140.46,52883.01,476,50,1.25,Green,24,10/1/2021,Active
2960,PRD002960,Portable T-Shirt 2960,8,19,227,2400.81,3749.67,243,50,12.98,Gray,6,8/7/2021,Active
2961,PRD002961,Smart Chair 2961,15,30,208,31852.35,44458.59,302,30,22.1,Blue,36,1/19/2023,Active
2962,PRD002962,Advanced Jeans 2962,1,16,277,45122.85,59988.1,231,10,11.5,Red,36,12/11/2025,Active
2963,PRD002963,Smart Router 2963,17,84,18,48280.1,71820.17,309,10,21.4,Silver,12,2/2/2026,Active
2964,PRD002964,Wireless Fan 2964,16,92,28,20487.31,23706.05,160,10,23.11,Gray,12,3/19/2022,Active
2965,PRD002965,Eco Jeans 2965,11,71,17,33362.1,40433.04,51,10,8.76,Blue,24,6/7/2021,Active
2966,PRD002966,Portable Bag 2966,5,44,115,42989.44,62499.12,270,30,11.32,Gray,6,10/20/2025,Active
2967,PRD002967,Smart Bag 2967,23,63,187,20598.69,30764.51,306,10,15.66,Gray,12,10/6/2025,Active
2968,PRD002968,Portable T-Shirt 2968,19,45,215,30398.77,43176.35,242,10,20.29,Black,6,12/21/2026,Active
2969,PRD002969,Advanced Camera 2969,24,74,282,11607.41,16906.48,431,30,9.58,Gray,36,9/19/2026,Active
2970,PRD002970,Pro Helmet 2970,18,38,70,41958.09,53639.23,128,20,1.86,White,6,6/3/2026,Active
2971,PRD002971,Smart Monitor 2971,8,88,205,13590.85,15804.54,395,10,2.93,Gray,36,3/21/2026,Active
2972,PRD002972,Eco Speaker 2972,4,10,119,5887.04,6993.27,416,10,15.49,Red,6,9/7/2021,Active
2973,PRD002973,Advanced Fan 2973,18,40,290,30014.83,47944.39,419,30,9.49,Red,12,8/3/2022,Active
2974,PRD002974,Compact Speaker 2974,16,22,156,25014.96,35235.33,174,20,10.08,Blue,6,6/21/2023,Active
2975,PRD002975,Wireless Desk 2975,20,84,172,40213.76,58344.18,268,50,14.71,Red,12,12/26/2026,Active
2976,PRD002976,Premium Camera 2976,13,48,25,19215.82,29713.95,308,30,4.77,Blue,12,8/4/2026,Active
2977,PRD002977,Portable Vacuum 2977,2,27,38,10333.01,12498.26,93,50,8.34,White,6,4/16/2021,Active
2978,PRD002978,Portable Laptop 2978,1,76,256,48486.71,57907.25,422,10,0.95,Blue,24,5/6/2023,Active
2979,PRD002979,Classic Chair 2979,23,28,106,10538.43,13897.79,416,20,22.98,Silver,12,6/8/2025,Active
2980,PRD002980,Compact Laptop 2980,9,82,250,4275.19,5430.36,139,30,17.76,Red,6,2/19/2021,Active
2981,PRD002981,Advanced Keyboard 2981,2,64,152,15778.88,19359.21,337,20,4.52,White,6,9/12/2025,Active
2982,PRD002982,Mini Bottle 2982,6,4,177,35047.57,52440.38,408,20,15.3,Silver,36,7/23/2026,Active
2983,PRD002983,Compact Tablet 2983,2,40,83,37544.54,50350.36,250,50,19.96,Green,36,10/21/2026,Active
2984,PRD002984,Classic Book 2984,22,54,133,28210.75,34630.19,251,30,7.41,Green,6,1/1/2026,Active
2985,PRD002985,Wireless Bag 2985,15,14,214,23842.23,35913.73,275,50,13.69,White,24,7/24/2022,Active
2986,PRD002986,Smart Desk 2986,11,79,15,27378.1,43261.86,203,10,10.34,Silver,36,1/27/2024,Active
2987,PRD002987,Ultra Book 2987,14,61,128,18169.47,26866.27,320,50,0.86,White,24,1/25/2025,Active
2988,PRD002988,Premium Sofa 2988,7,15,175,37532.4,47498.22,447,20,1.15,Gray,24,4/1/2021,Active
2989,PRD002989,Portable Helmet 2989,8,101,245,28922.2,37436.72,250,30,15.4,Gray,24,10/3/2022,Active
2990,PRD002990,Essential Watch 2990,12,24,61,30297.35,42200.33,424,10,13.22,White,24,7/2/2021,Active
2991,PRD002991,Luxury Tablet 2991,18,84,254,22144.84,34483.44,337,30,8.01,Silver,36,1/19/2026,Active
2992,PRD002992,Advanced Mouse 2992,7,14,160,5437.85,7641.91,231,10,24.09,Black,12,3/26/2022,Active
2993,PRD002993,Max Sofa 2993,2,59,205,10837.56,17241.72,36,50,22.56,White,24,10/25/2026,Active
2994,PRD002994,Compact Power Bank 2994,11,5,140,24311,34333.53,153,10,17.35,Gray,12,7/21/2023,Active
2995,PRD002995,Smart Vacuum 2995,1,90,19,40569.39,62865.49,117,50,7.33,Gray,6,9/4/2026,Active
2996,PRD002996,Mini Mouse 2996,6,54,249,33873.88,49876.27,347,30,9.84,Silver,36,5/14/2022,Active
2997,PRD002997,Portable Printer 2997,2,61,46,42399.31,63376.01,169,20,0.17,Silver,12,12/13/2023,Active
2998,PRD002998,Elite Headphones 2998,9,68,103,36572.61,46068.51,256,30,2.6,Green,24,10/22/2023,Active
2999,PRD002999,Eco Desk 2999,18,30,201,36634.61,49080.16,119,50,21.37,Green,12,3/4/2021,Active
3000,PRD003000,Ultra Router 3000,8,99,130,36002.59,55363.19,60,30,12.06,White,12,9/13/2021,Active
3001,PRD003001,Essential Camera 3001,19,54,114,714.99,860.03,176,20,20.59,Silver,36,2/20/2025,Active
3002,PRD003002,Eco Laptop 3002,6,70,123,43469.81,55242.42,451,20,1.33,Blue,24,2/10/2025,Active
3003,PRD003003,Elite Backpack 3003,11,93,270,23823.81,29540.64,436,50,8.61,Silver,36,4/14/2023,Active
3004,PRD003004,Pro Bag 3004,14,15,111,33972.6,46942.32,129,20,14.88,Silver,12,12/21/2023,Active
3005,PRD003005,Essential Fan 3005,1,39,75,18846.7,29972.66,280,30,24.41,Blue,36,7/20/2025,Active
3006,PRD003006,Smart Camera 3006,22,15,174,8187.79,12159.31,167,30,14.67,Black,12,10/26/2026,Active
3007,PRD003007,Digital Vacuum 3007,20,88,283,19097.76,24524.06,265,20,3.52,Blue,24,7/18/2026,Active
3008,PRD003008,Classic Vacuum 3008,23,59,164,39151.2,61588.81,368,10,13.08,Blue,12,11/6/2024,Active
3009,PRD003009,Smart Camera 3009,18,8,5,29023.92,34556.52,132,30,18.95,White,12,2/4/2023,Active
3010,PRD003010,Max Mouse 3010,8,67,221,8145.58,11014.02,337,10,22.62,Red,12,10/1/2021,Active
3011,PRD003011,Ultra Mixer 3011,6,35,192,19339.2,23915.28,61,30,7.57,White,12,3/26/2023,Active
3012,PRD003012,Pro Vacuum 3012,11,68,193,5602.28,7099.63,35,50,2.83,Gray,24,8/25/2022,Active
3013,PRD003013,Wireless Headphones 3013,9,65,241,26891.83,31588.77,307,50,13.68,Blue,24,3/23/2022,Active
3014,PRD003014,Max Bag 3014,2,92,26,35733.25,49331.78,96,30,8.28,Blue,12,2/16/2024,Active
3015,PRD003015,Pro Tablet 3015,8,12,4,31049.79,42627.98,281,30,6.1,Gray,36,12/3/2024,Active
3016,PRD003016,Elite Power Bank 3016,5,34,1,5455.98,7349.46,230,20,2.86,Red,6,7/14/2022,Active
3017,PRD003017,Premium Bag 3017,2,95,219,4209.74,5473.23,477,50,9.09,Green,36,10/20/2025,Active
3018,PRD003018,Compact Headphones 3018,7,47,57,46343.54,65757.84,152,10,15.6,Green,36,10/12/2025,Active
3019,PRD003019,Luxury Laptop 3019,18,47,27,46300.52,59293.72,319,50,17.83,Red,36,2/5/2022,Active
3020,PRD003020,Portable Phone 3020,21,47,268,33930.89,48233.42,405,10,14.18,Black,6,4/27/2026,Active
3021,PRD003021,Ultra T-Shirt 3021,2,77,190,14667.77,20590.29,245,10,23.52,Gray,12,3/6/2021,Active
3022,PRD003022,Advanced Bottle 3022,16,20,230,8061.82,10938.33,54,30,20.45,Gray,24,12/5/2021,Active
3023,PRD003023,Compact Mouse 3023,2,17,269,4922.09,6115.67,35,10,21.89,Green,36,2/9/2021,Active
3024,PRD003024,Wireless Mouse 3024,18,14,213,12377.46,15204.08,28,10,15.72,Red,36,5/7/2022,Active
3025,PRD003025,Compact Printer 3025,20,31,7,30451.58,40641.38,50,30,9.06,Red,6,8/24/2024,Active
3026,PRD003026,Luxury Sofa 3026,15,79,105,42019.37,56274.72,329,30,22.45,Red,24,2/2/2022,Active
3027,PRD003027,Eco Blender 3027,20,83,287,10295.97,15128.53,374,10,13.91,Gray,12,9/20/2025,Active
3028,PRD003028,Mini Blender 3028,6,24,158,17438.93,22221.86,316,30,5.33,Gray,36,6/11/2022,Active
3029,PRD003029,Ultra Printer 3029,2,89,58,3402.78,4479.02,216,30,12.13,Silver,6,1/8/2021,Active
3030,PRD003030,Premium Backpack 3030,25,30,292,39591.96,63060.66,157,10,8.95,Silver,24,12/11/2022,Active
3031,PRD003031,Ultra Book 3031,11,61,153,42565.83,54432.35,327,30,22.25,Silver,36,6/17/2022,Active
3032,PRD003032,Mini Speaker 3032,6,87,137,14034.72,20774.99,309,10,14.98,Black,36,2/3/2026,Active
3033,PRD003033,Classic Jeans 3033,22,20,185,16932.88,20511.87,296,50,11.64,Black,6,10/23/2025,Active
3034,PRD003034,Luxury Laptop 3034,10,72,189,42238.72,66572.38,476,30,20.93,Silver,24,1/10/2023,Active
3035,PRD003035,Premium Blender 3035,19,37,152,23050.36,30667,372,30,6.7,Red,24,3/16/2021,Active
3036,PRD003036,Max SSD 3036,12,19,23,5309.47,6534.89,89,30,20.77,Green,36,1/2/2022,Active
3037,PRD003037,Smart Toy 3037,13,11,194,10701.55,16497.05,349,30,16.1,Green,36,5/20/2021,Active
3038,PRD003038,Classic Monitor 3038,4,73,295,7977.05,12606.78,379,20,2.61,Red,6,1/26/2024,Active
3039,PRD003039,Classic Chair 3039,20,61,287,22664.58,29328.83,386,30,8.48,Red,12,11/5/2026,Active
3040,PRD003040,Essential Tablet 3040,4,23,264,20594.44,25660.53,379,10,17.83,Blue,24,9/4/2021,Active
3041,PRD003041,Wireless Bag 3041,15,41,283,35835.51,43979.82,231,30,12.21,Black,24,9/9/2022,Active
3042,PRD003042,Wireless Vacuum 3042,9,47,67,46064.3,56262.95,366,20,11.34,Silver,12,4/25/2021,Active
3043,PRD003043,Max Watch 3043,5,40,165,31709.28,38545.72,263,20,19.08,Green,24,8/22/2022,Active
3044,PRD003044,Compact Jeans 3044,21,87,88,36435.42,52946.06,177,50,24.3,Black,36,4/28/2021,Active
3045,PRD003045,Luxury Backpack 3045,23,48,196,31252.44,36667.31,153,20,22.21,Gray,36,7/27/2022,Active
3046,PRD003046,Classic Sofa 3046,13,61,231,24401.54,36306.01,426,10,12.17,Red,12,11/17/2025,Active
3047,PRD003047,Compact Tablet 3047,6,57,54,1171.46,1812.31,223,10,19.11,Gray,12,4/22/2021,Active
3048,PRD003048,Ultra Camera 3048,15,56,265,34434.83,41717.68,39,50,14.53,Silver,36,5/15/2021,Active
3049,PRD003049,Digital Phone 3049,25,98,201,14727.18,16955.2,309,20,11.85,Silver,24,8/6/2021,Active
3050,PRD003050,Smart Phone 3050,7,10,92,15909.44,22058.96,118,50,6.57,Gray,6,9/8/2022,Active
3051,PRD003051,Smart Monitor 3051,17,67,47,19957.82,31518.49,102,50,7.06,Silver,6,5/16/2026,Active
3052,PRD003052,Eco Mouse 3052,6,16,276,47031.74,67566.14,90,50,19.18,Gray,12,2/13/2026,Active
3053,PRD003053,Smart Helmet 3053,5,17,41,29590.67,40353.6,306,10,8.78,White,24,8/1/2025,Active
3054,PRD003054,Digital Book 3054,24,96,92,2864.36,3334.96,416,10,11.19,Blue,6,7/1/2023,Active
3055,PRD003055,Premium Backpack 3055,22,86,52,21357.01,32191.79,102,50,22.05,Green,24,10/24/2021,Active
3056,PRD003056,Max Keyboard 3056,10,23,94,11762.56,15858.43,54,30,0.46,White,12,10/7/2021,Active
3057,PRD003057,Ultra Tablet 3057,16,37,287,11498.73,14237.54,464,10,6.13,Green,36,9/5/2021,Active
3058,PRD003058,Luxury Chair 3058,11,13,191,21528.04,28373.41,328,10,14.22,Green,24,11/28/2024,Active
3059,PRD003059,Luxury Laptop 3059,19,98,200,4285.16,4929.99,112,50,20.95,Black,24,5/24/2024,Active
3060,PRD003060,Max Power Bank 3060,1,82,292,16987.6,25012.12,432,10,3.26,Red,12,9/15/2023,Active
3061,PRD003061,Mini Shoes 3061,14,100,84,22852.48,30753.96,222,20,7.65,Black,12,8/3/2024,Active
3062,PRD003062,Wireless Headphones 3062,14,74,223,33077.99,52321.59,39,50,4.7,Gray,24,2/11/2021,Active
3063,PRD003063,Compact Helmet 3063,5,73,283,5865.73,8711.92,253,20,3.85,Silver,12,6/26/2021,Active
3064,PRD003064,Wireless T-Shirt 3064,1,35,188,45708.08,57419.06,389,30,13.69,Black,6,6/24/2024,Active
3065,PRD003065,Essential SSD 3065,3,91,234,14394.37,20522.85,35,50,3.93,Red,36,9/10/2026,Active
3066,PRD003066,Ultra Phone 3066,17,14,170,36657.27,48916.33,346,50,10.16,Red,6,9/21/2022,Active
3067,PRD003067,Compact SSD 3067,4,73,14,25070.76,33645.91,131,10,5.88,Silver,12,9/20/2026,Active
3068,PRD003068,Wireless Chair 3068,9,25,111,32495,43290.74,386,10,11.04,Green,6,9/3/2022,Active
3069,PRD003069,Digital Speaker 3069,18,35,252,44904.99,64521.12,67,10,9.01,Red,36,3/19/2026,Active
3070,PRD003070,Pro Book 3070,21,35,53,24614.11,30038.32,476,10,13.89,Red,12,9/15/2025,Active
3071,PRD003071,Eco Vacuum 3071,16,76,169,23705.96,30551.53,445,30,15.31,Black,12,4/18/2025,Active
3072,PRD003072,Advanced Bottle 3072,7,50,85,16481.75,22812.27,178,50,17.83,White,24,1/19/2023,Active
3073,PRD003073,Portable Bag 3073,20,29,52,38438.15,49379.67,89,30,15.97,Red,36,11/21/2026,Active
3074,PRD003074,Advanced Router 3074,1,55,56,11143.46,17492.85,112,50,20.35,Gray,36,9/10/2021,Active
3075,PRD003075,Mini T-Shirt 3075,20,69,143,11461.37,13970.91,10,30,5.4,Green,12,5/2/2021,Active
3076,PRD003076,Compact Backpack 3076,6,91,257,32726.19,50676.86,285,10,7.94,Gray,24,10/10/2025,Active
3077,PRD003077,Elite Toy 3077,20,59,64,11961.54,15912.66,455,10,9.37,Gray,12,9/24/2024,Active
3078,PRD003078,Luxury Shoes 3078,2,56,209,46693.43,56217.06,35,10,12.63,Blue,12,11/1/2021,Active
3079,PRD003079,Wireless Book 3079,2,85,82,20036.19,23557.12,117,50,22.55,Black,24,6/10/2024,Active
3080,PRD003080,Eco Mouse 3080,25,83,282,21895.06,33431.88,335,50,17,White,24,10/12/2022,Active
3081,PRD003081,Eco SSD 3081,4,65,57,15060.1,20005.72,485,50,0.99,Blue,24,6/15/2024,Active
3082,PRD003082,Portable Bottle 3082,23,68,75,28725.47,38427.47,89,50,24.13,Green,12,6/13/2023,Active
3083,PRD003083,Pro Bottle 3083,22,12,194,2476.93,3424.51,362,50,11.12,White,12,9/26/2025,Active
3084,PRD003084,Compact Book 3084,7,65,125,46034.92,58575.3,198,10,5.89,Gray,6,8/6/2022,Active
3085,PRD003085,Wireless Printer 3085,9,59,86,9142.18,12616.71,258,30,7.46,Black,12,12/18/2022,Active
